"ticket_no","name","ticket_title","description_plain","comments","solution"
T011378,iApp,Punch is not showing ,One punch Missing Issue one punch missing issue on 19th June 2024 though I had punched.,"During the remote session, we found that the user did not receive the punch data for June 19th. This occurred because the device was offline, and when the device is offline, data does not transfer to the application. Therefore, the file was generated on June 20th at 12 PM, resulting in the punch for the 19th being recorded on the following day.



","During the remote session, we found that the user did not receive the punch data for June 19th. This occurred because the device was offline, and when the device is offline, data does not transfer to the application. Therefore, the file was generated on June 20th at 12 PM, resulting in the punch for the 19th being recorded on the following day.



"
T011379,,Support regarding Netx ComServer software,"Dear Team, We are using your Netx ComServer software at GIC. We require the attendance data to be accessed from third party software for reports. Kindly, provide support for the attendance data to be available in the following format. EmployeeNo AttendanceDate (YYYY-MM-DD) StartTime(HH:mm:ss) EndTime(HH:mm:ss) 10100016 2024-01-01 09:05:00.0000000 18:05:00.0000000 10100006 2024-01-01 09:00:00.0000000 18:00:00.0000000 10100008 2024-01-01 09:33:00.0000000 16:33:00.0000000 Best","As per discussion with Ms. soni shreya.
Duplicate ticket id-T011403",As per discussion with Ms. soni shreya. Duplicate ticket id-T011403
T011380,iApp,report generated issue,report generated issue,I will connect with client they not able to provide remote they will connect after arranging remote session.,"We conducted a remote session, and the client faced an issue when they tried to generate a first in and last out report. They received an error stating ""record not found."" We discussed the issue with Milan Sir, who guided us that the issue occurred because the device was not set to in/out mode. Therefore, we needed to design a new report as per the client's requirements for in/out We designed a new report for first in and last out and explained it to the client. After this, the issue was resolved."
T011380,iApp,report generated issue,report generated issue,I will connect with client they not able to provide remote they will connect after arranging remote session.,"We conducted a remote session, and the client faced an issue when they tried to generate a first in and last out report. They received an error stating ""record not found."" We discussed the issue with Milan Sir, who guided us that the issue occurred because the device was not set to in/out mode. Therefore, we needed to design a new report as per the client's requirements for in/out We designed a new report for first in and last out and explained it to the client. After this, the issue was resolved."
T011380,iApp,report generated issue,report generated issue,"We conducted a remote session, and the client faced an issue when they tried to generate a first in and last out report. They received an error stating ""record not found."" We discussed the issue with Milan Sir, who guided us that the issue occurred because the device was not set to in/out mode. Therefore, we needed to design a new report as per the client's requirements for in/out We designed a new report for first in and last out and explained it to the client. After this, the issue was resolved.","We conducted a remote session, and the client faced an issue when they tried to generate a first in and last out report. They received an error stating ""record not found."" We discussed the issue with Milan Sir, who guided us that the issue occurred because the device was not set to in/out mode. Therefore, we needed to design a new report as per the client's requirements for in/out We designed a new report for first in and last out and explained it to the client. After this, the issue was resolved."
T011381,NetXsControl Ent.,Configuration of 2 Door controller.,"Dear Team,Greeting from Firescan Team !!!!We have have installed a new 2 Door access controller in our site (Piramal Pharma Rabale). As I will visit the site tomorrow i.e on 25th June 2024.Kindly need your support for the same.Assuring our best of services at all timeDear Team,Greeting from Firescan Team !!!!We have have installed a new 2 Door access controller in our site (Piramal Pharma Rabale) Kindly need your support for the same.Assuring our best of services at all time Pankaj Biswas Maintenance / Engineer Firescan Safety Systems Pvt Ltd, 9653326915 www.firescanindia.com engineers@firescanindia.com SB 153 & 160, Highland Corporate Center, 2nd Floor, Kapurbawadi Juntion, Majiwada, Thane (West) 400607. n",We add the default IP in Ethernet advance network setting than checked the ping and change the controller IP through bootloader. Than also update the firmware and add the controller in netxs software and dump the PC database to reader. Made sample punch hence issue has been resolved.,We add the default IP in Ethernet advance network setting than checked the ping and change the controller IP through bootloader. Than also update the firmware and add the controller in netxs software and dump the PC database to reader. Made sample punch hence issue has been resolved.
T011382,,Recurring Issue with Biometric Attendance System,"Dear Spectra Support Team,I hope this message finds you well. I am writing to express my deep concern and dissatisfaction with the persistent issues we have been facing with your biometric attendance system.We have been using nine Biot devices under the Elite subscription for the past year. However, for the last four months, we have encountered a recurring problem where our employees' biometric punches are getting lost for two days each month. This issue severely disrupts our attendance and salary management processes, causing significant inconvenience and frustration.Specifically, this month, the punches were lost on 22/06/2024 and 23/06/2024. Upon checking, it is evident that these data losses are due to server issues from your end. This pattern has been consistent for the past four months, despite assurances from your technical support team that it would not happen again.Last month, after experiencing the same problem, your technical support team promised that it would be resolved permanently. Unfortunately, the issue has persisted. Given that we have invested over 1.2 lakhs in this attendance management system and that we manage the attendance of 400 employees, this situation is unacceptable.I urge you to take immediate action to resolve this issue permanently. Please ensure that there are no further disruptions in our biometric attendance system. The reliability of this system is crucial for maintaining accurate employee attendance records and ensuring timely salary disbursements.Additionally, we request that you provide an option for a data view-only security user for easier management. Currently, the sub-admin role has full access and can alter data, which is not ideal for our needs. A data view-only user would allow us to manage the system more securely and efficiently.I trust you will understand the urgency and gravity of this situation and will address it promptly. I look forward to your swift resolution of this matter.Thank you for your attention to this issue.Best regards,Bonny ShajuKPF8593052507",pending update from client,QA team took time to update punches  manually and from our server issue was there due to software
T011382,,Recurring Issue with Biometric Attendance System,"Dear Spectra Support Team,I hope this message finds you well. I am writing to express my deep concern and dissatisfaction with the persistent issues we have been facing with your biometric attendance system.We have been using nine Biot devices under the Elite subscription for the past year. However, for the last four months, we have encountered a recurring problem where our employees' biometric punches are getting lost for two days each month. This issue severely disrupts our attendance and salary management processes, causing significant inconvenience and frustration.Specifically, this month, the punches were lost on 22/06/2024 and 23/06/2024. Upon checking, it is evident that these data losses are due to server issues from your end. This pattern has been consistent for the past four months, despite assurances from your technical support team that it would not happen again.Last month, after experiencing the same problem, your technical support team promised that it would be resolved permanently. Unfortunately, the issue has persisted. Given that we have invested over 1.2 lakhs in this attendance management system and that we manage the attendance of 400 employees, this situation is unacceptable.I urge you to take immediate action to resolve this issue permanently. Please ensure that there are no further disruptions in our biometric attendance system. The reliability of this system is crucial for maintaining accurate employee attendance records and ensuring timely salary disbursements.Additionally, we request that you provide an option for a data view-only security user for easier management. Currently, the sub-admin role has full access and can alter data, which is not ideal for our needs. A data view-only user would allow us to manage the system more securely and efficiently.I trust you will understand the urgency and gravity of this situation and will address it promptly. I look forward to your swift resolution of this matter.Thank you for your attention to this issue.Best regards,Bonny ShajuKPF8593052507",pending update from client,QA team took time to update punches  manually and from our server issue was there due to software
T011382,,Recurring Issue with Biometric Attendance System,"Dear Spectra Support Team,I hope this message finds you well. I am writing to express my deep concern and dissatisfaction with the persistent issues we have been facing with your biometric attendance system.We have been using nine Biot devices under the Elite subscription for the past year. However, for the last four months, we have encountered a recurring problem where our employees' biometric punches are getting lost for two days each month. This issue severely disrupts our attendance and salary management processes, causing significant inconvenience and frustration.Specifically, this month, the punches were lost on 22/06/2024 and 23/06/2024. Upon checking, it is evident that these data losses are due to server issues from your end. This pattern has been consistent for the past four months, despite assurances from your technical support team that it would not happen again.Last month, after experiencing the same problem, your technical support team promised that it would be resolved permanently. Unfortunately, the issue has persisted. Given that we have invested over 1.2 lakhs in this attendance management system and that we manage the attendance of 400 employees, this situation is unacceptable.I urge you to take immediate action to resolve this issue permanently. Please ensure that there are no further disruptions in our biometric attendance system. The reliability of this system is crucial for maintaining accurate employee attendance records and ensuring timely salary disbursements.Additionally, we request that you provide an option for a data view-only security user for easier management. Currently, the sub-admin role has full access and can alter data, which is not ideal for our needs. A data view-only user would allow us to manage the system more securely and efficiently.I trust you will understand the urgency and gravity of this situation and will address it promptly. I look forward to your swift resolution of this matter.Thank you for your attention to this issue.Best regards,Bonny ShajuKPF8593052507",.QA team took time to update punches  manually,QA team took time to update punches  manually and from our server issue was there due to software
T011383,,Required Technical Support for our Customer Titan,"Dear Technical Team,Greetings from Mac2..We required your technical support from our existing client Titan for Database integration.Thanks & RegardsAjit Nar9819566120",We will connect at 3 pm,"I conducted a remote session to provide guidance on configuring a third-party database. However, the client has already integrated a third-party database. In our system, only one database can be configured at a time, but the client wants to configure an additional database in the same software. I informed the client that only one database can be configured at a time."
T011383,,Required Technical Support for our Customer Titan,"Dear Technical Team,Greetings from Mac2..We required your technical support from our existing client Titan for Database integration.Thanks & RegardsAjit Nar9819566120",We will connect at 3 pm,"I conducted a remote session to provide guidance on configuring a third-party database. However, the client has already integrated a third-party database. In our system, only one database can be configured at a time, but the client wants to configure an additional database in the same software. I informed the client that only one database can be configured at a time."
T011383,,Required Technical Support for our Customer Titan,"Dear Technical Team,Greetings from Mac2..We required your technical support from our existing client Titan for Database integration.Thanks & RegardsAjit Nar9819566120",Client will connect today at 3:30 pm,"I conducted a remote session to provide guidance on configuring a third-party database. However, the client has already integrated a third-party database. In our system, only one database can be configured at a time, but the client wants to configure an additional database in the same software. I informed the client that only one database can be configured at a time."
T011383,,Required Technical Support for our Customer Titan,"Dear Technical Team,Greetings from Mac2..We required your technical support from our existing client Titan for Database integration.Thanks & RegardsAjit Nar9819566120",Client will connect today at 3:30 pm,"I conducted a remote session to provide guidance on configuring a third-party database. However, the client has already integrated a third-party database. In our system, only one database can be configured at a time, but the client wants to configure an additional database in the same software. I informed the client that only one database can be configured at a time."
T011383,,Required Technical Support for our Customer Titan,"Dear Technical Team,Greetings from Mac2..We required your technical support from our existing client Titan for Database integration.Thanks & RegardsAjit Nar9819566120","I conducted a remote session to provide guidance on configuring a third-party database. However, the client has already integrated a third-party database. In our system, only one database can be configured at a time, but the client wants to configure an additional database in the same software. I informed the client that only one database can be configured at a time.","I conducted a remote session to provide guidance on configuring a third-party database. However, the client has already integrated a third-party database. In our system, only one database can be configured at a time, but the client wants to configure an additional database in the same software. I informed the client that only one database can be configured at a time."
T011384,,Abbott  - Software Installation,"Dear Team, Spectra software has been installed on my computer last year. Now, my this profile has been transferred to my colleague.Request you to support to install the same software to my colleague computer With Best",Client is not available now so we will take remote session tomorrow.,"Client firstly reported that they have to transfer software into another system, but after that they said they did not access our software outside company network.
So i told them that issue has been resolved by your IT team, in our software there were no such restrictions for that."
T011384,,Abbott  - Software Installation,"Dear Team, Spectra software has been installed on my computer last year. Now, my this profile has been transferred to my colleague.Request you to support to install the same software to my colleague computer With Best",Client is not available now so we will take remote session tomorrow.,"Client firstly reported that they have to transfer software into another system, but after that they said they did not access our software outside company network.
So i told them that issue has been resolved by your IT team, in our software there were no such restrictions for that."
T011384,,Abbott  - Software Installation,"Dear Team, Spectra software has been installed on my computer last year. Now, my this profile has been transferred to my colleague.Request you to support to install the same software to my colleague computer With Best",I called them multiple time but not response from them.,"Client firstly reported that they have to transfer software into another system, but after that they said they did not access our software outside company network.
So i told them that issue has been resolved by your IT team, in our software there were no such restrictions for that."
T011384,,Abbott  - Software Installation,"Dear Team, Spectra software has been installed on my computer last year. Now, my this profile has been transferred to my colleague.Request you to support to install the same software to my colleague computer With Best",I called them multiple time but not response from them.,"Client firstly reported that they have to transfer software into another system, but after that they said they did not access our software outside company network.
So i told them that issue has been resolved by your IT team, in our software there were no such restrictions for that."
T011384,,Abbott  - Software Installation,"Dear Team, Spectra software has been installed on my computer last year. Now, my this profile has been transferred to my colleague.Request you to support to install the same software to my colleague computer With Best","Client firstly reported that they have to transfer software into another system, but after that they said they did not access our software outside company network.
So i told them that issue has been resolved by your IT team, in our software there were no such restrictions for that.","Client firstly reported that they have to transfer software into another system, but after that they said they did not access our software outside company network.
So i told them that issue has been resolved by your IT team, in our software there were no such restrictions for that."
T011385,,Photo from Sampighe,"Dear sir.Plz give the sujestion for below attached and its our Clint requiremt and we have new project with this Clint.Kindly support immdidiatly Regards.Sampath 9845511337Yahoo Mail: Search, organise, conquer","As per discussion with Ms. soni shreya.
Details related conversation running with client.
So this ticket has been closed.",As per discussion with Ms. soni shreya. Details related conversation running with client. So this ticket has been closed.
T011386,iApp,Biomini not working ,I need your help as my laptop is not getting fingerprint from biomini so please help in urgently,"1. Before providing me remote access, please go to the Services and check if the Spectra Client Service is running or stopped. If it is showing as stopped, then start the service.
2. If the service is running and the Biomini is still not working, then please arrange remote access so I can check it from here as well.","1. Client reported that he need to install biomini in two system for finger taking process.
2. I request them to please give me the remote access so i can able to install biomini setup and after some time client give me teams link and i connect to the link but biomini setup is not available.
3. I create the one drive link for the biomini setup and IT team download the setup and after that i started the installation process.
4. When i install the spectra client service error showing the policy is disable so i request them to please enable the policy so i can able to install the spectra client service.
5. After some time IT team enable the policy and after that i install spectra client service and biomini drivers and completed whole the installation of biomini so now finger access is working fine, i also give them steps about how to install biomini as per below :-
6. First, install the Spectra Client service mentioned below using administrator credentials. Proceed with installation directly upon clicking.
7. Next, install the Suprema BioMini Plus2 driver on the system. Check in the Control Panel to ensure both the Spectra Client service and Suprema drivers are visible.
8. Navigate to the Spectra Client folder, copy all files, and paste them into the following path:
C:\Program Files (x86)\Spectra\Spectra Client\. 
Grant full administrator rights (Everyone) to the Spectra Client folder after pasting.
9. Proceed to the Suprema BioMini Plus 2 folder. Copy the files as indicated below and paste them into the following paths:
 Paste into: C:\Windows\System32\
 Paste into: C:\Windows\sysWOW64\
10. Install the x64 and x86 library files on the system as specified.
11. Access the services and start the Spectra Client service. Once the service is running, the BioMini installation is complete. 
Proceed to the iApp login and Employee Master. Click ""Take Finger,"" then place the finger on the device when the red light blinks to register it on the software.
"
T011386,iApp,Biomini not working ,I need your help as my laptop is not getting fingerprint from biomini so please help in urgently,Waiting for client response. ,"1. Client reported that he need to install biomini in two system for finger taking process.
2. I request them to please give me the remote access so i can able to install biomini setup and after some time client give me teams link and i connect to the link but biomini setup is not available.
3. I create the one drive link for the biomini setup and IT team download the setup and after that i started the installation process.
4. When i install the spectra client service error showing the policy is disable so i request them to please enable the policy so i can able to install the spectra client service.
5. After some time IT team enable the policy and after that i install spectra client service and biomini drivers and completed whole the installation of biomini so now finger access is working fine, i also give them steps about how to install biomini as per below :-
6. First, install the Spectra Client service mentioned below using administrator credentials. Proceed with installation directly upon clicking.
7. Next, install the Suprema BioMini Plus2 driver on the system. Check in the Control Panel to ensure both the Spectra Client service and Suprema drivers are visible.
8. Navigate to the Spectra Client folder, copy all files, and paste them into the following path:
C:\Program Files (x86)\Spectra\Spectra Client\. 
Grant full administrator rights (Everyone) to the Spectra Client folder after pasting.
9. Proceed to the Suprema BioMini Plus 2 folder. Copy the files as indicated below and paste them into the following paths:
 Paste into: C:\Windows\System32\
 Paste into: C:\Windows\sysWOW64\
10. Install the x64 and x86 library files on the system as specified.
11. Access the services and start the Spectra Client service. Once the service is running, the BioMini installation is complete. 
Proceed to the iApp login and Employee Master. Click ""Take Finger,"" then place the finger on the device when the red light blinks to register it on the software.
"
T011386,iApp,Biomini not working ,I need your help as my laptop is not getting fingerprint from biomini so please help in urgently,"1. Client reported that he need to install biomini in two system for finger taking process.
2. I request them to please give me the remote access so i can able to install biomini setup and after some time client give me teams link and i connect to the link but biomini setup is not available.
3. I create the one drive link for the biomini setup and IT team download the setup and after that i started the installation process.
4. When i install the spectra client service error showing the policy is disable so i request them to please enable the policy so i can able to install the spectra client service.
5. After some time IT team enable the policy and after that i install spectra client service and biomini drivers and completed whole the installation of biomini so now finger access is working fine, i also give them steps about how to install biomini as per below :-
6. First, install the Spectra Client service mentioned below using administrator credentials. Proceed with installation directly upon clicking.
7. Next, install the Suprema BioMini Plus2 driver on the system. Check in the Control Panel to ensure both the Spectra Client service and Suprema drivers are visible.
8. Navigate to the Spectra Client folder, copy all files, and paste them into the following path:
C:\Program Files (x86)\Spectra\Spectra Client\. 
Grant full administrator rights (Everyone) to the Spectra Client folder after pasting.
9. Proceed to the Suprema BioMini Plus 2 folder. Copy the files as indicated below and paste them into the following paths:
 Paste into: C:\Windows\System32\
 Paste into: C:\Windows\sysWOW64\
10. Install the x64 and x86 library files on the system as specified.
11. Access the services and start the Spectra Client service. Once the service is running, the BioMini installation is complete. 
Proceed to the iApp login and Employee Master. Click ""Take Finger,"" then place the finger on the device when the red light blinks to register it on the software.
","1. Client reported that he need to install biomini in two system for finger taking process.
2. I request them to please give me the remote access so i can able to install biomini setup and after some time client give me teams link and i connect to the link but biomini setup is not available.
3. I create the one drive link for the biomini setup and IT team download the setup and after that i started the installation process.
4. When i install the spectra client service error showing the policy is disable so i request them to please enable the policy so i can able to install the spectra client service.
5. After some time IT team enable the policy and after that i install spectra client service and biomini drivers and completed whole the installation of biomini so now finger access is working fine, i also give them steps about how to install biomini as per below :-
6. First, install the Spectra Client service mentioned below using administrator credentials. Proceed with installation directly upon clicking.
7. Next, install the Suprema BioMini Plus2 driver on the system. Check in the Control Panel to ensure both the Spectra Client service and Suprema drivers are visible.
8. Navigate to the Spectra Client folder, copy all files, and paste them into the following path:
C:\Program Files (x86)\Spectra\Spectra Client\. 
Grant full administrator rights (Everyone) to the Spectra Client folder after pasting.
9. Proceed to the Suprema BioMini Plus 2 folder. Copy the files as indicated below and paste them into the following paths:
 Paste into: C:\Windows\System32\
 Paste into: C:\Windows\sysWOW64\
10. Install the x64 and x86 library files on the system as specified.
11. Access the services and start the Spectra Client service. Once the service is running, the BioMini installation is complete. 
Proceed to the iApp login and Employee Master. Click ""Take Finger,"" then place the finger on the device when the red light blinks to register it on the software.
"
T011387,Biot Device,RMA,RMA - Bluetooth connection issue due to firmware (2406101015) and long device name.,RMA,Verified Rma for T011387
T011387,Biot Device,RMA,RMA - Bluetooth connection issue due to firmware (2406101015) and long device name.,RMA,Verified Rma for T011387
T011388,iApp,Security Monitor Configuration,Add new Area Head count in Security monitor,"We took remote session of the user and found that user wants to create a new area Head Count for below two Location.
1.Bhagyam 6 NH whare house 
2.Bhagyam 7 NH well Pad  
To do so we have performed below steps,
1.I App > Access Control > Device Management > Access Zone > New (Create new access zone for selected location)				
2.I App > Access Control > Device Management > General Door Group > New(Create General door group for Outer circle or inner circle as per requirement)				
3.I App > Access Control > Configurations > Muster Settings > New (Create a new muster setting for created general door groups)				
","We took remote session of the user and found that user wants to create a new area Head Count for below two Location.
1.Bhagyam 6 NH whare house 
2.Bhagyam 7 NH well Pad  
To do so we have performed below steps,
1.I App > Access Control > Device Management > Access Zone > New (Create new access zone for selected location)				
2.I App > Access Control > Device Management > General Door Group > New(Create General door group for Outer circle or inner circle as per requirement)				
3.I App > Access Control > Configurations > Muster Settings > New (Create a new muster setting for created general door groups)				
"
T011389,ARSWin-Net,Date and time Issue.,Date and time issue.,"There was a downloading issue on Ars Win Net, so we took the remote of the client and found that the device was not in the network. We have suggested the client make the device online, and after doing so, the issue will be resolved.","There was a downloading issue on Ars Win Net, so we took the remote of the client and found that the device was not in the network. We have suggested the client make the device online, and after doing so, the issue will be resolved."
T011390,ARSWin-Net,Downloading issue.,Downloading issue,"There was a date and time issue on Ars Win Net, so we took the remote of the client and found that the device was not in the network. We have suggested the client make the device online, and after doing so, the issue will be resolved.","There was a date and time issue on Ars Win Net, so we took the remote of the client and found that the device was not in the network. We have suggested the client make the device online, and after doing so, the issue will be resolved."
T011391,iApp,Change item rate ,Please add Breakfast & Tea Morning on 22/06/24 and deactivate SnackTea (WKED) for Saturdays. Also please check on Sunday if SnackTea (WKED) is activated or not as last week we faced concerns. Request you to Guide me to change this on my own as it is going to be a weekly activity.,"1. The client needs to make some changes to the item master on a daily and weekly basis, so I will guide them on how to add or remove items from the item master.
2. First, go to the item master and check the canteen to see that there are currently two canteens available for the particular location.
3. Add two new items, ""Breakfast"" and ""Tea,"" to the item master, and remove the ""SnackTea (WKED)"" item for Saturdays.","1. The client needs to make some changes to the item master on a daily and weekly basis, so I will guide them on how to add or remove items from the item master.
2. First, go to the item master and check the canteen to see that there are currently two canteens available for the particular location.
3. Add two new items, ""Breakfast"" and ""Tea,"" to the item master, and remove the ""SnackTea (WKED)"" item for Saturdays."
T011392,Door Interlocking,Door interlocking not working ,Request to call log for one Access control Door Lock Close not Proper at GF AB Wing MRI Dep. Please visit it and check on priority.,"1. The client reported that the door lock is not working properly and does not close correctly.
2. I discussed this with Jatin sir and requested the client to share an example video so we can check it from here and assist with the further process.","1. The client reported that the door lock is not proper and is hanging on the door.
2. I discussed this with the internal hardware team and scheduled a visit. Mr. Nirav Patel visited Zydus Hospital and resolved the issue."
T011392,Door Interlocking,Door interlocking not working ,Request to call log for one Access control Door Lock Close not Proper at GF AB Wing MRI Dep. Please visit it and check on priority.,Waiting for client response. ,"1. The client reported that the door lock is not proper and is hanging on the door.
2. I discussed this with the internal hardware team and scheduled a visit. Mr. Nirav Patel visited Zydus Hospital and resolved the issue."
T011392,Door Interlocking,Door interlocking not working ,Request to call log for one Access control Door Lock Close not Proper at GF AB Wing MRI Dep. Please visit it and check on priority.,"1. The client reported that the door lock is not proper and is hanging on the door.
2. I discussed this with the internal hardware team and scheduled a visit. Mr. Nirav Patel visited Zydus Hospital and resolved the issue.","1. The client reported that the door lock is not proper and is hanging on the door.
2. I discussed this with the internal hardware team and scheduled a visit. Mr. Nirav Patel visited Zydus Hospital and resolved the issue."
T011393,iApp,Iapp Open Issues of Baddi Plant-Still pending,Iapp Open Issues of Baddi Plant-Still pending,We have shared the details regarding it and for confirmation,As per the reported points we will be creating the ticket so we are closing this ticket
T011393,iApp,Iapp Open Issues of Baddi Plant-Still pending,Iapp Open Issues of Baddi Plant-Still pending,We have shared the details regarding it and for confirmation,As per the reported points we will be creating the ticket so we are closing this ticket
T011393,iApp,Iapp Open Issues of Baddi Plant-Still pending,Iapp Open Issues of Baddi Plant-Still pending,As per the reported points we will be creating the ticket so we are closing this ticket,As per the reported points we will be creating the ticket so we are closing this ticket
T011394,,Support required for software issue at M/s. Nuvoco Vistas Corp. Ltd. - Kurla office,"Dear Sir,Greetings from Electromech!!!This is with reference to trailing mail.Please note client M/s. Nuvoco Vistas Corp. Ltd. - Kurla office is facing issue while adding Cards.Attached snapshot of the error for your reference.Please note our Support Manager Sunil Raut - 8369270272 is available at Nuvoco site.Request you to please support us to resolve the issue.Thanks &",That ticket already assign to Bhavya sir refer from T011397.,That ticket already assign to Bhavya sir refer from T011397.
T011395,,Report Not showing Wia Employee Code.,"Hi Team, I have download the report Via Employee Code but it is not showing in Software. So please look in to this issue and resolve on urgent basis.",The client will connect after some time.,Reports were getting generated through card id but you need to generate it through employee ID. Talking about the issue we have resolved the issue but the back dated date will not be available the data from today i.e. the live data will be available in the software.
T011395,,Report Not showing Wia Employee Code.,"Hi Team, I have download the report Via Employee Code but it is not showing in Software. So please look in to this issue and resolve on urgent basis.",The client will connect after some time.,Reports were getting generated through card id but you need to generate it through employee ID. Talking about the issue we have resolved the issue but the back dated date will not be available the data from today i.e. the live data will be available in the software.
T011395,,Report Not showing Wia Employee Code.,"Hi Team, I have download the report Via Employee Code but it is not showing in Software. So please look in to this issue and resolve on urgent basis.",Reports were getting generated through card id but you need to generate it through employee ID. Talking about the issue we have resolved the issue but the back dated date will not be available the data from today i.e. the live data will be available in the software.,Reports were getting generated through card id but you need to generate it through employee ID. Talking about the issue we have resolved the issue but the back dated date will not be available the data from today i.e. the live data will be available in the software.
T011397,NetXsControl Ent.,facing issue while adding Cards.,facing issue while adding Cards.,Share mail to dishita for charges,Took remote access and provided guidance on adding the controller and users. Then registered the OCX file and checked all configurations in the software.
T011397,NetXsControl Ent.,facing issue while adding Cards.,facing issue while adding Cards.,Share mail to dishita for charges,Took remote access and provided guidance on adding the controller and users. Then registered the OCX file and checked all configurations in the software.
T011397,NetXsControl Ent.,facing issue while adding Cards.,facing issue while adding Cards.,Took remote access and provided guidance on adding the controller and users. Then registered the OCX file and checked all configurations in the software.,Took remote access and provided guidance on adding the controller and users. Then registered the OCX file and checked all configurations in the software.
T011398,iApp,Add new device ,Please find punching Device details and add in i-app. Device Name: FF Packing Area IP: 172.24.226.210 Subnet: 255.255.255.0 Gateway: 172.24.226.1,"The client needs to add a new device, but we need to check the device warranty from here first.","1. The client provided us with the IP address they wanted to configure for the device, so I checked the Zydus server to verify the device IP connection.
2. I pinged the server and found that the device IP was responding properly, but the device was not appearing in the bootloader application. I discussed this with the client and requested that they power off the device.
3. After powering off the device, I pinged the server again and discovered that the device IP was still responding, indicating an IP conflict.
4. I discussed the issue with the IT team, who advised us to resolve the IP conflict. They provided us with a new IP address to assign to the device.
5. After updating the device with the new IP address, the device now appears as active on the server and is visible in the bootloader application.
6. I configured the device parameters and updated its firmware.
7. I then opened the software, added the new device, set the device parameters, and confirmed that commands were being sent successfully.
8. I created a new card format for the device and applied it.
9. Finally, I went to the attendance settings page, added the device to the attendance settings, and disabled the freescan mode from the device parameters."
T011398,iApp,Add new device ,Please find punching Device details and add in i-app. Device Name: FF Packing Area IP: 172.24.226.210 Subnet: 255.255.255.0 Gateway: 172.24.226.1,Waiting for client response. ,"1. The client provided us with the IP address they wanted to configure for the device, so I checked the Zydus server to verify the device IP connection.
2. I pinged the server and found that the device IP was responding properly, but the device was not appearing in the bootloader application. I discussed this with the client and requested that they power off the device.
3. After powering off the device, I pinged the server again and discovered that the device IP was still responding, indicating an IP conflict.
4. I discussed the issue with the IT team, who advised us to resolve the IP conflict. They provided us with a new IP address to assign to the device.
5. After updating the device with the new IP address, the device now appears as active on the server and is visible in the bootloader application.
6. I configured the device parameters and updated its firmware.
7. I then opened the software, added the new device, set the device parameters, and confirmed that commands were being sent successfully.
8. I created a new card format for the device and applied it.
9. Finally, I went to the attendance settings page, added the device to the attendance settings, and disabled the freescan mode from the device parameters."
T011398,iApp,Add new device ,Please find punching Device details and add in i-app. Device Name: FF Packing Area IP: 172.24.226.210 Subnet: 255.255.255.0 Gateway: 172.24.226.1,"1. The client needs to replace the new device, but after checking the serial number, we found that the device is not under warranty and the plant is not under AMC.
2. I have transferred this case to the AMC team for further assistance.","1. The client provided us with the IP address they wanted to configure for the device, so I checked the Zydus server to verify the device IP connection.
2. I pinged the server and found that the device IP was responding properly, but the device was not appearing in the bootloader application. I discussed this with the client and requested that they power off the device.
3. After powering off the device, I pinged the server again and discovered that the device IP was still responding, indicating an IP conflict.
4. I discussed the issue with the IT team, who advised us to resolve the IP conflict. They provided us with a new IP address to assign to the device.
5. After updating the device with the new IP address, the device now appears as active on the server and is visible in the bootloader application.
6. I configured the device parameters and updated its firmware.
7. I then opened the software, added the new device, set the device parameters, and confirmed that commands were being sent successfully.
8. I created a new card format for the device and applied it.
9. Finally, I went to the attendance settings page, added the device to the attendance settings, and disabled the freescan mode from the device parameters."
T011398,iApp,Add new device ,Please find punching Device details and add in i-app. Device Name: FF Packing Area IP: 172.24.226.210 Subnet: 255.255.255.0 Gateway: 172.24.226.1,Call transfer to AMC team. ,"1. The client provided us with the IP address they wanted to configure for the device, so I checked the Zydus server to verify the device IP connection.
2. I pinged the server and found that the device IP was responding properly, but the device was not appearing in the bootloader application. I discussed this with the client and requested that they power off the device.
3. After powering off the device, I pinged the server again and discovered that the device IP was still responding, indicating an IP conflict.
4. I discussed the issue with the IT team, who advised us to resolve the IP conflict. They provided us with a new IP address to assign to the device.
5. After updating the device with the new IP address, the device now appears as active on the server and is visible in the bootloader application.
6. I configured the device parameters and updated its firmware.
7. I then opened the software, added the new device, set the device parameters, and confirmed that commands were being sent successfully.
8. I created a new card format for the device and applied it.
9. Finally, I went to the attendance settings page, added the device to the attendance settings, and disabled the freescan mode from the device parameters."
