"ticket_no","name","ticket_title","description_plain","comments","solution"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",Please Share proper details only snapshot is not enough to identify what is exact case,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",assign to ketulbhai,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.","Hi Zeel,

We have clearly outlined the issue in the last comment of the ticket ID. Could you please specify what additional details are required from our end to help identify the root cause?
","1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",Please Share integration log file to check this case,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",assign to ketulbhai,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.","Discuss with vaibhav, He will share the data.","1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",Pending for data from sun team,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",Pending from sun team for integrations logs details,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",Pending from sun team for integrations logs details,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.","Hi Zeel,
Please find integrations logs as required.","1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",I am unable to identify the reason for the case without the payload. It is not possible to determine the issue without it.,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",Assign to L2,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.","Hi Zeel,
Please find attached logs as required.","1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.","1. Initially, the first relieving date was 15-01-2025 until 13-01-2025.
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved.
4. On 03-02-2025, the employee was rejoined by the SUN team.
5. Later, through AD intergation, the employee was relieve and the resign date was updated accordingly.","1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.",assign to ketulbhai,"1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023554,iApp,TKT042728,"Below employee has resigned on 26th Dec & relieving date was 27th Dec but his LWD was extended to 17th March & changes were done in one HR & same was flowed to Spectra on 27th Dec. He is reflecting as resigned in Spectra, but his SSO as well as non SSO portals are not working. 391110 - Saurabh Santosh Namnaik Kindly resolve the issue on urgent basis.","1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.","1. Initially, the first relieving date was 15-01-2025 until 13-01-2025. 
2. The relieving date was then changed to 27-01-2025, which remained the same until 27-01-2025.
3. On 28-01-2025, the relieving date was updated to 27-03-2025, but this change was not reflected in Spectra, In Spectra, relieving dates are not updated once an employee has already been relieved. 
4. On 03-02-2025, the employee was rejoined by the SUN team. 5. Later, through AD integration, the employee was relieve and the resign date was updated accordingly.

"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",assign to ketulbhai,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",Case checked with rajesh and he will shared details,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",Details pending from sun team,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024","Hi Zeel,

The ML application was initially applied from 18/09/2023 to 17/03/2024, then canceled. A new application was submitted for the period from 18/09/2023 to 16/03/2024. Additionally, LWP was applied from 18/03/2024 to 30/03/2024, then canceled and re-applied.

checked in production for Employee id : 367097, for 17/03/2024 no punch exists but then also status is showing present. Also, in payroll integration, data is sending for present.
","Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",We have reviewed and resolved this issue and will include the solution in the next delivery.,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",We have reviewed and resolved this issue and will include the solution in the next delivery.,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",Delivery in pkg 4.1.96.0 and please find RCA attached,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",Assign to L2,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",Release & RCA shared on 01-04-2025,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",Confirmation pending from sun team,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024","Hi Zeel,
Please share effected case for the same.","Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",Assign back to L1,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024",Assign to L2,"Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024","Please check shared RCA on 01-04-2025.
All query shared for the same.","Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024","Confirmation pending from sun team

","Confirmation received from sun team and case closed




"
T023555,iApp,TKT028774,"Dear Sir, Please check on 17.03.2024 dated Over laps leave Show in employee portal ML Leave Form 18.09.2023 To 17/03/2024 LWP Leave From 18/03/2024 To 30.03.2024","Confirmation received from sun team and case closed




","Confirmation received from sun team and case closed




"
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,assign to ketulbhai,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,"Hi Zeel,
In mobile app while applying Coff validity period is not showing properly. 
Please find attached snapshot for your refference.","Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,"Hello ketul, can please be more specific what is not showing proper in the ess application and what should it display..??","Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,assign to ketulbhai,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,"Hi Zeel,
In Web URL Coff validity showing start date and end date Coff balance, But in Mobile ESS Coff validity not showing.
Please find both attached snapshot for your refference.","Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,EDD,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,EDD,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,"Dear Ketul,

The issue has been resolved, tested, and verified by you through the screenshot I shared on Skype. For this, we have uploaded the app on the Play Store, and it is currently under review. Once the app goes live on the Play Store, kindly provide an update.

Additionally, we have verified the iOS mobile ESS app, and there were no issues; it was working fine. The problem was only with the Android app (as commented by Zaid).","Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,This issue has been resolved,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,.,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,"This issue has been resolved

","Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,assign to ketulbhai,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,"Hi Zeel,
Please share RCA.","Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,"Previously, there was no implementation for COFF validation in the mobile app. After developing and implementing this feature, no issues were encountered. However, conducting a RCA is not possible since this is a completely new implementation.","Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,assign to ketulbhai,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,"As per QC Team Comment :- 

Previously, there was no implementation for COFF validation in the mobile app. After developing and implementing this feature, no issues were encountered. However, conducting a RCA is not possible since this is a completely new implementation.

Additionally, we have verified the iOS mobile ESS app, and there were no issues; it was working fine. The problem was only with the Android app.

","Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,Confirmation pending from sun team,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023556,iApp,TKT034076,Employees are able to apply comp off even after validity of 60days from mobile application. One case - 366271 - Dhiraj Kumar Screen shot attached for reference,"Latest Mobile ESS Application Live.
For resolution Need to update mobile application.","Latest Mobile ESS Application Live.
For resolution Need to update mobile application."
T023557,iApp,Not being able to download a few reports,Not being able to download a few reports,"9986029548
We had conversation with Usha, she asked to call John for remote session.","There were filters applied on Employee master page, thus data were not coming.
We removed filters.
We educated client to export reports and transaction view"
T023557,iApp,Not being able to download a few reports,Not being able to download a few reports,"
We had conversation with John 9880262769.
We will connect tomorrow morning to share the schedule.","There were filters applied on Employee master page, thus data were not coming.
We removed filters.
We educated client to export reports and transaction view"
T023557,iApp,Not being able to download a few reports,Not being able to download a few reports,We will connect tomorrow morning to share the schedule.,"There were filters applied on Employee master page, thus data were not coming.
We removed filters.
We educated client to export reports and transaction view"
T023557,iApp,Not being able to download a few reports,Not being able to download a few reports,"There were filters applied on Employee master page, thus data were not coming.
We removed filters.
We educated client to export reports and transaction view","There were filters applied on Employee master page, thus data were not coming.
We removed filters.
We educated client to export reports and transaction view"
T023558,iApp,TKT032979,for below employees LWP came for 20th and 21st July (sat-Sun) in attendance Weekly off is showing but still status is showing Absent. 63755 - Chandrakant Bhole 83021 - Pratik Sanghavee,assign to ketulbhai,Issue has been resolved
T023558,iApp,TKT032979,for below employees LWP came for 20th and 21st July (sat-Sun) in attendance Weekly off is showing but still status is showing Absent. 63755 - Chandrakant Bhole 83021 - Pratik Sanghavee,"The details and query regarding the affected case were shared in an email on December 26, 2024.
",Issue has been resolved
T023558,iApp,TKT032979,for below employees LWP came for 20th and 21st July (sat-Sun) in attendance Weekly off is showing but still status is showing Absent. 63755 - Chandrakant Bhole 83021 - Pratik Sanghavee,Confirmation pending from sun team,Issue has been resolved
T023558,iApp,TKT032979,for below employees LWP came for 20th and 21st July (sat-Sun) in attendance Weekly off is showing but still status is showing Absent. 63755 - Chandrakant Bhole 83021 - Pratik Sanghavee,"Dear Mittal,

As discussed,Sun team required Reproccess query for ticket id:-TKT038306/TKT033753/TKT032979.",Issue has been resolved
T023558,iApp,TKT032979,for below employees LWP came for 20th and 21st July (sat-Sun) in attendance Weekly off is showing but still status is showing Absent. 63755 - Chandrakant Bhole 83021 - Pratik Sanghavee,"Please find below query to find effected cases and reprocess query:
--------------------------
SELECT LST.EMPID, LST.ID LSTID,VA.ATTDDATE, VA.TOUR, VA.LEAVEID, VA.""REMARK"", VA.UDFREMARK,LST.EFFECTIVEDATE,LST.EXECUTEDON FROM 
(SELECT C.EMPID,
       c.ID,
       C.EFFECTIVEDATE,
       S.EXECUTEDON,
       ROW_NUMBER() OVER (PARTITION BY C.EMPID ORDER BY S.EXECUTEDON DESC) RN
  FROM EAMS.CHANGELOCATIONINIT CIN
    INNER JOIN EAMS.CHANGELOCATION C
      ON C.INITID = CIN.ID
    INNER JOIN EAMS.SCHEDULEDPROCESS S
      ON S.REFID = C.ID
      AND S.EVENTNAME = 'LocationChange'
      AND S.EXECUTEDON IS NOT NULL
      ) LST
    INNER JOIN EAMS.VIEW_ATTDMAIN VA
      ON LST.EMPID = VA.EMPID
      AND VA.ATTDDATE >= LST.EXECUTEDON
      AND (VA.LEAVEID IS NOT NULL
    OR VA.TOUR IS NOT NULL)
    AND VA.UDFREMARK like 'A%'
    WHERE LST.RN = 1

======Reprocess query=====================
INSERT INTO reprocesstable (EmpId, attddate, STATUS)
SELECT LST.EMPID, VA.ATTDDATE,'P' FROM 
(SELECT C.EMPID,
       c.ID,
       C.EFFECTIVEDATE,
       S.EXECUTEDON,
       ROW_NUMBER() OVER (PARTITION BY C.EMPID ORDER BY S.EXECUTEDON DESC) RN
  FROM CHANGELOCATIONINIT CIN
    INNER JOIN CHANGELOCATION C
      ON C.INITID = CIN.ID
    INNER JOIN SCHEDULEDPROCESS S
      ON S.REFID = C.ID
      AND S.EVENTNAME = 'LocationChange'
      AND S.EXECUTEDON IS NOT NULL
      ) LST
    INNER JOIN VIEW_ATTDMAIN VA
      ON LST.EMPID = VA.EMPID
      AND VA.ATTDDATE >= LST.EXECUTEDON
      AND (VA.LEAVEID IS NOT NULL
    OR VA.TOUR IS NOT NULL)
    AND VA.UDFREMARK like 'A%'
    WHERE LST.RN = 1

",Issue has been resolved
T023558,iApp,TKT032979,for below employees LWP came for 20th and 21st July (sat-Sun) in attendance Weekly off is showing but still status is showing Absent. 63755 - Chandrakant Bhole 83021 - Pratik Sanghavee,assign to ketulbhai,Issue has been resolved
T023558,iApp,TKT032979,for below employees LWP came for 20th and 21st July (sat-Sun) in attendance Weekly off is showing but still status is showing Absent. 63755 - Chandrakant Bhole 83021 - Pratik Sanghavee,Reprocess query shared to SUN Team on 05-02-2025 for ticket id:- TKT038306/TKT033753/TKT032979.,Issue has been resolved
T023558,iApp,TKT032979,for below employees LWP came for 20th and 21st July (sat-Sun) in attendance Weekly off is showing but still status is showing Absent. 63755 - Chandrakant Bhole 83021 - Pratik Sanghavee,Confirmation pending from sun team,Issue has been resolved
T023558,iApp,TKT032979,for below employees LWP came for 20th and 21st July (sat-Sun) in attendance Weekly off is showing but still status is showing Absent. 63755 - Chandrakant Bhole 83021 - Pratik Sanghavee,Issue has been resolved,Issue has been resolved
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",assign to ketulbhai,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","The details and query regarding the affected case were shared in an email on December 26, 2024.
","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",Confirmation pending from sun team,"Issue also resolved and RCA And Effected case also shared.

"
